Bus_Number,Real,Imaginary,Magnitude,Angle
339,0.982195613066927,0.00296065114855968,0.982200075230673,0.17270724833323
340,0.979834014359495,0.00356936764571073,0.9798405156357,0.208717797108005
341,0.978687206794092,0.00388156469928009,0.978694904087549,0.227239211412534
342,0.989603905625616,0.00125574604633199,0.989604702357262,0.072704755477016
343,0.984841121561022,0.00238706522116614,0.984844014449975,0.138873663751772
344,0.981275015441445,0.00327188354550054,0.981280470177382,0.191041675926103
345,0.978900941187506,0.00388237531081571,0.978908640014909,0.227237041186366
346,0.977816457163134,0.00421579075404793,0.977825545171911,0.247025419854704
347,0.989659667180992,0.00118374175436106,0.989660375123372,0.0685320180896265
348,0.984889623258617,0.0023788765516227,0.984892496192426,0.138390453218442
349,0.981293364060704,0.00326879520985243,0.981298808402261,0.190857783968149
350,0.978927815227358,0.00390958593500849,0.97893562213661,0.228823391571881
351,0.977826737248216,0.00421411969471173,0.977835817958359,0.246924908920167
352,0.996029539290247,-0.00066044515572196,0.996029758253509,-0.0379915584670876
353,0.989982782977676,0.000783874608160152,0.989983093316055,0.0453671499153222
354,0.985135984533253,0.00193140305183057,0.985137877832363,0.112330788197899
